program, blocksize, inputsize, outputsize, speed, time
standaard decompression,1028,87665464,198794280,48744709,4.078
standaard decompression,2048,86084877,198794280,55297604,3.595
standaard decompression,3076,85592347,198794280,56490187,3.519
standaard decompression,4096,85387080,198794280,59293380,3.353
standaard decompression,6144,85228461,198794280,60930852,3.263
standaard decompression,8192,85172712,198794280,61691717,3.222
standaard decompression,12288,85127920,198794280,63485836,3.131
standaard decompression,16384,85119827,198794280,63942208,3.109
standaard decompression,24576,85125295,198794280,64330742,3.090
standaard decompression,32768,85152886,198794280,64409612,3.086
standaard decompression,49152,85217093,198794280,64442602,3.085
standaard_decompression 1028 87665464 198794280 31096049 6.39291
standaard_decompression 2048 86084877 198794280 40674545 4.88744
standaard_decompression 3076 85592347 198794280 46544624 4.27105
standaard_decompression 4096 85387080 198794280 52535014 3.78403
standaard_decompression 6144 85228461 198794280 60640255 3.27826
standaard_decompression 8192 85172712 198794280 61947919 3.20906
standaard_decompression 12288 85127920 198794280 62127192 3.19979
standaard_decompression 16384 85119827 198794280 62155455 3.19834
standaard_decompression 24576 85125295 198794280 63097917 3.15057
standaard_decompression 32768 85152886 198794280 63703925 3.12060
standaard_decompression 49152 85217093 198794280 63809334 3.11544
