program, blocksize, inputsize, outputsize, speed, time
specifiek compression,1028,198794280,58111181,58969977,3.371
specifiek compression,2048,198794280,57422943,64281400,3.093
specifiek compression,3076,198794280,57188009,68109972,2.919
specifiek compression,4096,198794280,57069650,68019225,2.923
specifiek compression,6144,198794280,56971703,71027763,2.799
specifiek compression,8192,198794280,56907274,69970564,2.841
specifiek compression,12288,198794280,56853792,72329096,2.748
specifiek compression,16384,198794280,56826575,69035907,2.880
specifiek compression,24576,198794280,56795212,73421848,2.708
specifiek compression,32768,198794280,56782233,71342644,2.786
specifiek compression,49152,198794280,56767830,73623639,2.700
specifiek_compression 1028 198794280 58111181 35623457 5.58043
specifiek_compression 2048 198794280 57422943 43857932 4.53269
specifiek_compression 3076 198794280 57188009 46515263 4.27374
specifiek_compression 4096 198794280 57069650 61158852 3.25046
specifiek_compression 6144 198794280 56971703 68831509 2.88813
specifiek_compression 8192 198794280 56907274 69276365 2.86958
specifiek_compression 12288 198794280 56853792 71011880 2.79945
specifiek_compression 16384 198794280 56826575 68815331 2.88881
specifiek_compression 24576 198794280 56795212 71747643 2.77074
specifiek_compression 32768 198794280 56782233 70423327 2.82285
specifiek_compression 49152 198794280 56767830 72812443 2.73022
